Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
census,population,0.4222222222222222,0.5532452464103699
census,county,0.5555555555555555,0.5261290669441223
census,voter,0.45555555555555555,0.4258715808391571
census,ancestor,0.6388888888888888,0.3972734808921814
census,household,0.5,0.39543765783309937
census,birthdate,0.0,0.3924027383327484
census,birthdate,0.0,0.3924027383327484
census,cemetery,0.5277777777777778,0.3868284523487091
census,birth,0.0,0.3863116502761841
census,obituary,0.4305555555555555,0.3772852420806885
census,occupation,0.5111111111111111,0.36098140478134155
census,employment,0.4222222222222222,0.3554140627384186
census,marriage,0.0,0.35240691900253296
census,database,0.4305555555555555,0.34801816940307617
census,courthouse,0.6,0.3479796051979065
census,election,0.3611111111111111,0.3458612561225891
census,inmate,0.4444444444444444,0.3355170488357544
census,number,0.4444444444444444,0.3336583971977234
census,family,0.0,0.32819145917892456
census,descendant,0.5222222222222223,0.327318012714386
census,laborer,0.0,0.32256507873535156
census,deceased,0.5138888888888888,0.32193198800086975
census,record,0.38888888888888884,0.3210429251194
census,report,0.4444444444444444,0.3192119896411896
census,birthplace,0.0,0.3189953565597534
census,resident,0.5277777777777778,0.3139045834541321
census,government,0.5111111111111111,0.3137407600879669
census,widow,0.0,0.31219735741615295
census,origin,0.0,0.30803969502449036
census,information,0.41919191919191917,0.29987457394599915
census,legislature,0.5909090909090909,0.29951220750808716
census,residence,0.5185185185185185,0.29207369685173035
census,colony,0.5555555555555555,0.28783345222473145
census,diocese,0.4365079365079365,0.2820737361907959
census,gender,0.5555555555555555,0.27815350890159607
census,state,0.0,0.27745068073272705
census,literacy,0.4305555555555555,0.27743208408355713
census,town,0.47222222222222215,0.2766706943511963
census,spouse,0.38888888888888884,0.27559173107147217
census,city,0.47222222222222215,0.27200227975845337
census,congregation,0.47222222222222215,0.27118366956710815
census,country,0.5317460317460317,0.27044478058815
census,majority,0.0,0.2685798406600952
census,jurisdiction,0.3333333333333333,0.26821956038475037
census,grandfather,0.41919191919191917,0.26744934916496277
census,village,0.0,0.2658064365386963
census,pension,0.6428571428571429,0.2614181339740753
census,baptism,0.4365079365079365,0.2613953948020935
census,militia,0.0,0.2613782584667206
census,nation,0.4444444444444444,0.2591674327850342
census,plantation,0.4222222222222222,0.2584141790866852
census,official,0.0,0.25721976161003113
census,church,0.5555555555555555,0.2570153474807739
census,regiment,0.4305555555555555,0.2548860013484955
census,newspaper,0.5,0.2544783651828766
census,estate,0.5555555555555555,0.25361761450767517
census,citation,0.4305555555555555,0.25311487913131714
census,address,0.5396825396825397,0.252199649810791
census,study,0.45555555555555555,0.25191062688827515
census,petition,0.4305555555555555,0.24998298287391663
census,blacksmith,0.5111111111111111,0.2487046867609024
census,wage,0.47222222222222215,0.2479589879512787
census,death,0.45555555555555555,0.24778124690055847
census,offender,0.5277777777777778,0.24547329545021057
census,father,0.0,0.24460023641586304
census,wife,0.47222222222222215,0.24346572160720825
census,area,0.47222222222222215,0.24302901327610016
census,crime,0.45555555555555555,0.24257315695285797
census,region,0.4444444444444444,0.2417324036359787
census,distribution,0.5,0.24119716882705688
census,pensioner,0.611111111111111,0.24092859029769897
census,native,0.4444444444444444,0.23840954899787903
census,research,0.5277777777777778,0.23807698488235474
census,page,0.47222222222222215,0.2358005791902542
census,mother,0.0,0.23558904230594635
census,historian,0.4259259259259259,0.23480460047721863
census,authority,0.4259259259259259,0.2329981029033661
census,list,0.47222222222222215,0.23137153685092926
census,emancipation,0.47222222222222215,0.23108923435211182
census,public,0.0,0.23101748526096344
census,resource,0.625,0.23085558414459229
census,society,0.4365079365079365,0.22939196228981018
census,worker,0.0,0.22927342355251312
census,status,0.38888888888888884,0.228969007730484
census,document,0.5277777777777778,0.22880882024765015
census,carpenter,0.611111111111111,0.227773055434227
census,century,0.8222222222222222,0.2276594489812851
census,governor,0.5277777777777778,0.22618608176708221
census,rank,0.47222222222222215,0.2254859060049057
census,publication,0.41919191919191917,0.22533699870109558
census,issue,0.5777777777777778,0.22426606714725494
census,figure,0.4444444444444444,0.2236742228269577
census,slaveholder,0.3383838383838384,0.22308170795440674
census,discrimination,0.4603174603174603,0.22291091084480286
census,candidate,0.5185185185185185,0.22256334125995636
census,community,0.5,0.22207386791706085
census,prisoner,0.3611111111111111,0.22174911201000214
census,smallpox,0.4305555555555555,0.22031576931476593
census,beneficiary,0.5050505050505051,0.2194194346666336
census,vote,0.47222222222222215,0.21768224239349365
census,child,0.45555555555555555,0.21739763021469116
census,infant,0.4444444444444444,0.21693643927574158
census,location,0.4305555555555555,0.2160058617591858
census,location,0.4305555555555555,0.2160058617591858
census,diary,0.0,0.2156091332435608
census,basis,0.5777777777777778,0.21560847759246826
census,slavery,0.0,0.21551264822483063
census,marker,0.0,0.21531599760055542
census,assistance,0.5111111111111111,0.2150265872478485
census,office,0.0,0.2149830311536789
census,institution,0.5909090909090909,0.2149251103401184
census,representation,0.4603174603174603,0.21473708748817444
census,court,0.5777777777777778,0.21440424025058746
census,parcel,0.0,0.21438461542129517
census,judge,0.0,0.2136324644088745
census,physician,0.4259259259259259,0.21272239089012146
census,manuscript,0.48888888888888893,0.2123669981956482
census,grandparent,0.41919191919191917,0.21068765223026276
census,ownership,0.5,0.21035315096378326
census,religion,0.4305555555555555,0.2097015082836151
census,fact,0.47222222222222215,0.20829787850379944
census,railroad,0.0,0.20708879828453064
census,donor,0.45555555555555555,0.20670679211616516
census,researcher,0.5111111111111111,0.20651847124099731
census,abolition,0.0,0.2061762660741806
census,department,0.4222222222222222,0.2059481292963028
census,source,0.4444444444444444,0.20560218393802643
census,thousand,0.3611111111111111,0.2049207091331482
census,tourist,0.373015873015873,0.2046031951904297
census,funding,0.4365079365079365,0.20435668528079987
census,homeland,0.4305555555555555,0.20332857966423035
census,branch,0.4444444444444444,0.2030573934316635
census,bishop,0.4444444444444444,0.20196528732776642
census,property,0.4305555555555555,0.20191138982772827
census,continent,0.5185185185185185,0.2014160305261612
census,warrant,0.0,0.20083081722259521
