Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
poverty,violence,0.4900793650793651,0.5824868679046631
poverty,struggle,0.4226190476190476,0.5539494752883911
poverty,society,0.7142857142857143,0.5439971089363098
poverty,slavery,0.7142857142857143,0.5309467315673828
poverty,population,0.5761904761904763,0.5245475172996521
poverty,wage,0.46428571428571425,0.5241702198982239
poverty,literacy,0.6071428571428571,0.5098724961280823
poverty,nation,0.0,0.5059297680854797
poverty,crime,0.44761904761904764,0.5003947019577026
poverty,country,0.6309523809523809,0.4929106831550598
poverty,discrimination,0.4761904761904762,0.48874568939208984
poverty,justice,0.42857142857142855,0.4867652356624603
poverty,government,0.7380952380952381,0.4798874258995056
poverty,suffer,0.5396825396825397,0.47701695561408997
poverty,fear,0.5952380952380952,0.47480085492134094
poverty,debt,0.5952380952380952,0.47368675470352173
poverty,employment,0.6047619047619048,0.45851194858551025
poverty,consequence,0.48917748917748916,0.4543205797672272
poverty,gender,0.5396825396825397,0.45102137327194214
poverty,eradication,0.5670995670995671,0.4503348171710968
poverty,life,0.46428571428571425,0.4412166476249695
poverty,continent,0.4761904761904761,0.441091924905777
poverty,impact,0.5396825396825397,0.4404996335506439
poverty,funding,0.0,0.4321214258670807
poverty,activism,0.3452380952380952,0.42966482043266296
poverty,freedom,0.42857142857142855,0.42777198553085327
poverty,situation,0.41798941798941797,0.42536675930023193
poverty,world,0.5619047619047619,0.4153444170951843
poverty,religion,0.4226190476190476,0.41202110052108765
poverty,aid,0.0,0.40782278776168823
poverty,enslavement,0.32251082251082247,0.4063096046447754
poverty,decade,0.4365079365079365,0.40482577681541443
poverty,human,0.0,0.40330970287323
poverty,abolition,0.5026455026455027,0.4022761285305023
poverty,emancipation,0.48412698412698413,0.39662009477615356
poverty,community,0.5873015873015873,0.39383843541145325
poverty,independence,0.31746031746031744,0.39378872513771057
poverty,contribution,0.44841269841269843,0.39372095465660095
poverty,household,0.5026455026455027,0.39272335171699524
poverty,belief,0.4365079365079365,0.39181119203567505
poverty,disease,0.42857142857142855,0.39148423075675964
poverty,child,0.0,0.39125311374664307
poverty,context,0.5079365079365079,0.38344088196754456
poverty,war,0.4920634920634921,0.38271409273147583
poverty,responsibility,0.4523809523809524,0.3824142813682556
