Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
mtb,sport,0.0,0.35822996497154236
mtb,axle,0.0,0.35249030590057373
mtb,race,0.0,0.33053895831108093
mtb,wheel,0.0,0.31299901008605957
mtb,road,0.0,0.3094795346260071
mtb,street,0.5,0.2030382752418518
mtb,drag,0.0,0.20133982598781586
mtb,expedition,0.0,0.20056280493736267
mtb,powerline,0.0,0.199293851852417
mtb,horse,0.0,0.19371797144412994
mtb,travel,0.5,0.17837271094322205
mtb,tour,0.5277777777777778,0.17722687125205994
mtb,wagon,0.0,0.1628774106502533
mtb,toe,0.0,0.16204209625720978
mtb,foot,0.0,0.1597318947315216
mtb,webdeveloper,0.47222222222222215,0.1556181162595749
mtb,shop,0.0,0.15534742176532745
mtb,spring,0.0,0.1477230340242386
mtb,realestate,0.0,0.14682026207447052
mtb,rebel,0.5111111111111111,0.1419510543346405
mtb,sale,0.0,0.13875052332878113
mtb,shift,0.0,0.1362970918416977
mtb,baseball,0.4861111111111111,0.13338659703731537
mtb,train,0.5111111111111111,0.13223175704479218
mtb,pilgrim,0.0,0.13188962638378143
mtb,tourguide,0.48148148148148145,0.1317874938249588
mtb,weather,0.4920634920634921,0.13048090040683746
mtb,medal,0.5111111111111111,0.12992149591445923
mtb,camp,0.0,0.12778165936470032
mtb,tourist,0.4920634920634921,0.12581747770309448
mtb,coast,0.0,0.1254558265209198
mtb,pilgrimage,0.0,0.12513643503189087
mtb,bodypart,0.4861111111111111,0.12503434717655182
mtb,enslaver,0.0,0.12445750087499619
mtb,brigade,0.4920634920634921,0.12371689081192017
mtb,gpa,0.0,0.12233301997184753
mtb,bat,0.0,0.1212107390165329
mtb,double,0.5,0.1180398166179657
mtb,river,0.0,0.11725619435310364
mtb,transport,0.48148148148148145,0.11591601371765137
mtb,bag,0.0,0.1149759441614151
mtb,transportation,0.4682539682539682,0.11378617584705353
mtb,conversion,0.0,0.11296337097883224
mtb,carriage,0.0,0.11075205355882645
mtb,firefighter,0.0,0.10951489955186844
mtb,datetime,0.4861111111111111,0.10909412801265717
mtb,datetime,0.4861111111111111,0.10909412801265717
mtb,arrestor,0.0,0.10871825367212296
mtb,trader,0.5,0.10861998051404953
mtb,black,0.0,0.10473949462175369
mtb,timezone,0.47222222222222215,0.1041870042681694
mtb,review,0.0,0.10410559177398682
mtb,arm,0.0,0.10195737332105637
mtb,timeperiod,0.45555555555555555,0.10109161585569382
mtb,day,0.0,0.09994292259216309
mtb,pair,0.0,0.0979825034737587
mtb,viewpoint,0.0,0.09711720049381256
mtb,powerplant,0.0,0.09704583138227463
mtb,county,0.0,0.09590395539999008
mtb,equipment,0.0,0.09587495028972626
mtb,decisionmaker,0.0,0.09429112076759338
mtb,pensioner,0.0,0.0930694118142128
mtb,activism,0.4861111111111111,0.092648446559906
mtb,castle,0.5,0.09257031232118607
mtb,seq,0.0,0.0922774076461792
mtb,couple,0.0,0.0921931266784668
mtb,crew,0.0,0.09207985550165176
mtb,lyric,0.0,0.0919114500284195
mtb,hour,0.0,0.0919007807970047
mtb,guide,0.0,0.09164618700742722
mtb,thing,0.5111111111111111,0.0916144847869873
mtb,railroad,0.0,0.09142866730690002
mtb,shape,0.0,0.09044633060693741
mtb,audiobook,0.48148148148148145,0.0899583175778389
mtb,town,0.5277777777777778,0.08882433921098709
mtb,ontology,0.4861111111111111,0.08833833783864975
mtb,marker,0.5,0.08785310387611389
mtb,city,0.5277777777777778,0.08535675704479218
mtb,catcher,0.4920634920634921,0.0848783627152443
mtb,carpenter,0.0,0.08448348194360733
mtb,clothe,0.5,0.0836443081498146
mtb,king,0.0,0.08216305077075958
mtb,torso,0.5111111111111111,0.08160056173801422
mtb,blacksmith,0.4777777777777778,0.08096920698881149
mtb,course,0.0,0.08076783269643784
mtb,duty,0.5277777777777778,0.08058951795101166
mtb,duty,0.5277777777777778,0.08058951795101166
mtb,movie,0.5111111111111111,0.08010560274124146
mtb,planter,0.0,0.07973439991474152
mtb,hero,0.0,0.07921727001667023
mtb,style,0.5111111111111111,0.07839079946279526
mtb,photographer,0.47222222222222215,0.07765776664018631
mtb,dog,0.0,0.07755815237760544
mtb,kingdom,0.0,0.07663760334253311
mtb,blogpost,0.4861111111111111,0.07648646086454391
mtb,bondage,0.4920634920634921,0.07564164698123932
mtb,bishop,0.5,0.07508990913629532
mtb,ocean,0.0,0.07476116716861725
mtb,wedding,0.0,0.07467189431190491
mtb,liberty,0.4920634920634921,0.07442862540483475
mtb,missionary,0.4777777777777778,0.07349994033575058
mtb,regiment,0.0,0.07333450764417648
mtb,light,0.0,0.07280334085226059
mtb,suit,0.0,0.07242979854345322
mtb,girl,0.0,0.07195764780044556
mtb,medium,0.5,0.07102999091148376
mtb,island,0.0,0.07087845355272293
mtb,action,0.5,0.07053548097610474
mtb,seamstress,0.6222222222222222,0.06738637387752533
mtb,scene,0.0,0.06667487323284149
mtb,whole,0.0,0.06649159640073776
mtb,trial,0.5111111111111111,0.06648482382297516
mtb,boy,0.0,0.06578566133975983
mtb,holder,0.0,0.06565064936876297
mtb,lawfirm,0.0,0.06532803177833557
mtb,lastname,0.4861111111111111,0.06503300368785858
mtb,gender,0.0,0.06498520076274872
