Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
produce,result,0.5396825396825397,0.537968099117279
produce,output,0.5396825396825397,0.5095042586326599
produce,ability,0.0,0.4886102080345154
produce,quantity,0.4226190476190476,0.4873158633708954
produce,material,0.3452380952380952,0.4723961353302002
produce,plant,0.44761904761904764,0.4644281268119812
produce,cause,0.5619047619047619,0.4610563814640045
produce,cause,0.5619047619047619,0.4610563814640045
produce,process,0.8666666666666668,0.45953214168548584
produce,energy,0.4365079365079365,0.4574912488460541
produce,use,0.0,0.45088425278663635
produce,source,0.7825396825396825,0.4479306936264038
produce,product,0.9619047619047619,0.43772903084754944
produce,order,0.565079365079365,0.4335857927799225
produce,build,0.44761904761904764,0.4304829239845276
produce,individual,0.49523809523809526,0.4302259683609009
produce,producer,0.9875,0.4293408691883087
produce,fruit,0.5619047619047619,0.42681917548179626
produce,fact,0.0,0.41921287775039673
produce,distribution,0.44841269841269843,0.41860589385032654
produce,food,0.5952380952380952,0.41836223006248474
produce,effort,0.4365079365079365,0.4148191213607788
produce,manner,0.4365079365079365,0.41071370244026184
produce,desire,0.4365079365079365,0.41046053171157837
produce,environment,0.5670995670995671,0.409269243478775
produce,exhibit,0.0,0.4039369821548462
produce,basis,0.0,0.4032596945762634
produce,light,0.0,0.4028504490852356
produce,fraction,0.5119047619047619,0.40255412459373474
produce,focus,0.5619047619047619,0.3993442952632904
produce,effect,0.4365079365079365,0.3966985046863556
produce,market,0.5396825396825397,0.39470621943473816
produce,help,0.0,0.3944284915924072
produce,suffer,0.4365079365079365,0.38945338129997253
produce,instance,0.5119047619047619,0.3888862431049347
produce,attention,0.41798941798941797,0.3885682225227356
produce,content,0.5238095238095238,0.3883240520954132
produce,number,0.4365079365079365,0.38565489649772644
produce,whole,0.5619047619047619,0.3827965259552002
produce,component,0.4761904761904761,0.38243746757507324
produce,success,0.5238095238095238,0.38131988048553467
produce,heat,0.0,0.38078638911247253
produce,medium,0.5396825396825397,0.3806617259979248
produce,impact,0.5396825396825397,0.37963831424713135
produce,reason,0.5396825396825397,0.375993937253952
produce,intensity,0.41798941798941797,0.37553149461746216
produce,majority,0.3452380952380952,0.37540239095687866
produce,input,0.5619047619047619,0.37500569224357605
produce,purpose,0.7428571428571429,0.3747791051864624
produce,change,0.4365079365079365,0.3734608292579651
produce,specialty,0.5026455026455027,0.37293893098831177
produce,influence,0.4761904761904761,0.3718454837799072
produce,shape,0.44761904761904764,0.369607150554657
produce,opportunity,0.5616883116883117,0.3684149980545044
produce,manufacturer,0.5595238095238095,0.3661949634552002
produce,value,0.5619047619047619,0.3659983277320862
produce,power,0.5619047619047619,0.36540091037750244
produce,reproduction,0.7182539682539684,0.36343061923980713
produce,promise,0.8,0.36220887303352356
produce,knowledge,0.4761904761904761,0.36201977729797363
produce,ingredient,0.46507936507936504,0.36155569553375244
produce,release,0.5238095238095238,0.36141738295555115
produce,supplier,0.4900793650793651,0.36055347323417664
produce,chance,0.5396825396825397,0.3605091869831085
