CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
facilitate,provide,0.49523809523809526,0.6465206146240234
facilitate,establish,0.5314814814814816,0.6382727026939392
facilitate,involve,0.5761904761904763,0.587155818939209
facilitate,purpose,0.4142857142857143,0.5659933090209961
facilitate,organize,0.5583333333333333,0.5648050904273987
facilitate,coordinate,0.6,0.5616811513900757
facilitate,coordinate,0.6,0.5616811513900757
facilitate,evaluate,0.6416666666666667,0.5437434315681458
facilitate,permit,0.5111111111111111,0.5347327589988708
facilitate,assistance,0.6666666666666666,0.5297537446022034
facilitate,manner,0.4222222222222222,0.5291581749916077
facilitate,process,0.4142857142857143,0.5222768187522888
facilitate,aid,0.6222222222222222,0.5186291933059692
facilitate,manage,0.6,0.5087618231773376
facilitate,objective,0.5314814814814816,0.5081972479820251
facilitate,support,0.4142857142857143,0.5043765902519226
facilitate,support,0.4142857142857143,0.5043765902519226
facilitate,access,0.5111111111111111,0.5040220618247986
facilitate,ability,0.7380952380952381,0.5029817819595337
facilitate,help,0.45,0.5014441609382629
facilitate,effort,0.5111111111111111,0.4967520534992218
facilitate,to,0.0,0.49404022097587585
facilitate,individual,0.5333333333333333,0.4921366572380066
facilitate,generate,0.5583333333333333,0.48833176493644714
facilitate,focus,0.5333333333333333,0.47646963596343994
facilitate,focus,0.5333333333333333,0.47646963596343994
facilitate,responsibility,0.4785714285714286,0.4712866246700287
facilitate,distribute,0.6,0.47055312991142273
facilitate,serve,0.0,0.4678267538547516
facilitate,organization,0.5722222222222223,0.46574050188064575
facilitate,basis,0.5333333333333333,0.4652533531188965
facilitate,knowledge,0.4740740740740741,0.4590972363948822
facilitate,knowledge,0.4740740740740741,0.4590972363948822
facilitate,opportunity,0.41313131313131307,0.45851194858551025
facilitate,exchange,0.44722222222222224,0.45304858684539795
facilitate,task,0.45,0.4473002851009369
facilitate,acquire,0.6571428571428571,0.4416089653968811
facilitate,impact,0.6055555555555555,0.43891873955726624
facilitate,component,0.4333333333333333,0.43779319524765015
facilitate,organisation,0.5722222222222223,0.4377133548259735
facilitate,desire,0.5111111111111111,0.43714651465415955
facilitate,transport,0.4740740740740741,0.4367206394672394
facilitate,capacity,0.5750000000000001,0.4358692765235901
facilitate,environment,0.41313131313131307,0.4342886209487915
facilitate,patient,0.5738095238095239,0.4342673122882843
facilitate,transfer,0.48333333333333334,0.4341811537742615
facilitate,resource,0.48333333333333334,0.43360739946365356
facilitate,use,0.0,0.43308016657829285
facilitate,consequence,0.46060606060606063,0.4291309416294098
facilitate,tool,0.45,0.4290516972541809
facilitate,tool,0.45,0.4290516972541809
facilitate,activity,0.7277777777777779,0.4279053509235382
facilitate,affect,0.6055555555555555,0.4272434711456299
facilitate,undergo,0.0,0.427176833152771
facilitate,acquisition,0.6515151515151515,0.426181823015213
facilitate,context,0.5761904761904763,0.4223445653915405
facilitate,method,0.4222222222222222,0.42082303762435913
facilitate,information,0.5181818181818182,0.41864970326423645
facilitate,participant,0.7311688311688312,0.41711926460266113
facilitate,participant,0.7311688311688312,0.41711926460266113
facilitate,participant,0.7311688311688312,0.41711926460266113
facilitate,funding,0.49523809523809526,0.4160895347595215
facilitate,impose,0.5111111111111111,0.4160211980342865
facilitate,step,0.0,0.41495075821876526
facilitate,asset,0.5333333333333333,0.4120756685733795
facilitate,consult,0.5761904761904763,0.4119147062301636
facilitate,attempt,0.5761904761904763,0.4099421501159668
facilitate,distribution,0.49444444444444446,0.4096410572528839
facilitate,community,0.5444444444444444,0.40942418575286865
facilitate,perform,0.4142857142857143,0.40808719396591187
facilitate,outcome,0.46507936507936504,0.40745997428894043
facilitate,outcome,0.46507936507936504,0.40745997428894043
facilitate,concern,0.4142857142857143,0.4067307114601135
facilitate,transportation,0.5523809523809524,0.40625277161598206
facilitate,classroom,0.4333333333333333,0.405788391828537
facilitate,amplify,0.46507936507936504,0.4051423966884613
facilitate,literacy,0.5750000000000001,0.4039278030395508
facilitate,order,0.0,0.4038430154323578
facilitate,respect,0.49523809523809526,0.3992709219455719
facilitate,behalf,0.5111111111111111,0.3979416489601135
facilitate,attention,0.5314814814814816,0.3973742127418518
facilitate,system,0.4222222222222222,0.3954620063304901
facilitate,public,0.48888888888888893,0.39530467987060547
facilitate,research,0.48333333333333334,0.394711434841156
facilitate,represent,0.3074074074074074,0.39400985836982727
facilitate,introduction,0.5055555555555555,0.3922775983810425
facilitate,complete,0.5499999999999999,0.38980603218078613
facilitate,possess,0.0,0.3896770179271698
facilitate,document,0.44722222222222224,0.3894820213317871
facilitate,transaction,0.5848484848484848,0.38849183917045593
facilitate,plan,0.39999999999999997,0.3883059322834015
facilitate,carry,0.3666666666666667,0.38635626435279846
facilitate,change,0.48888888888888893,0.3862341046333313
facilitate,material,0.5750000000000001,0.3854998052120209
facilitate,material,0.5750000000000001,0.3854998052120209
facilitate,instruction,0.5181818181818182,0.38341718912124634
facilitate,practice,0.6416666666666667,0.3821742534637451
facilitate,risk,0.45,0.38165608048439026
facilitate,apply,0.5333333333333333,0.38121163845062256
facilitate,meeting,0.32857142857142857,0.37992578744888306
facilitate,human,0.43333333333333335,0.37953948974609375
facilitate,faculty,0.8166666666666667,0.3781811594963074
facilitate,force,0.5333333333333333,0.37807509303092957
facilitate,result,0.5111111111111111,0.3779173195362091
facilitate,result,0.5111111111111111,0.3779173195362091
facilitate,direction,0.4481481481481482,0.3774626553058624
facilitate,project,0.49523809523809526,0.3761632442474365
facilitate,customer,0.5583333333333333,0.375734806060791
facilitate,investment,0.5166666666666667,0.37510737776756287
facilitate,contribution,0.5722222222222223,0.373629629611969
facilitate,lack,0.5722222222222223,0.3730490505695343
facilitate,role,0.45,0.371748685836792
facilitate,role,0.45,0.371748685836792
facilitate,movement,0.31666666666666665,0.37119510769844055
facilitate,interest,0.5499999999999999,0.3710275888442993
facilitate,institution,0.5045454545454545,0.37067073583602905
facilitate,influence,0.5314814814814816,0.3702000379562378
facilitate,relationship,0.5055555555555555,0.36990100145339966
facilitate,action,0.6055555555555555,0.36771589517593384
facilitate,service,0.46507936507936504,0.3655860424041748
facilitate,build,0.5333333333333333,0.3638472259044647
facilitate,input,0.5333333333333333,0.3629797101020813
facilitate,perceive,0.5583333333333333,0.36278682947158813
facilitate,receive,0.5761904761904763,0.36256730556488037
facilitate,address,0.4142857142857143,0.36210453510284424
facilitate,address,0.4142857142857143,0.36210453510284424
facilitate,specialization,0.638095238095238,0.36113518476486206
facilitate,part,0.5666666666666667,0.36045387387275696
facilitate,user,0.0,0.35750433802604675
facilitate,employment,0.4222222222222222,0.3566440939903259
facilitate,creativity,0.6222222222222222,0.35585150122642517
facilitate,portion,0.32857142857142857,0.35558345913887024
facilitate,supply,0.4222222222222222,0.3554822504520416
facilitate,entity,0.48888888888888893,0.3551640808582306
facilitate,mission,0.49523809523809526,0.3547999858856201
facilitate,mission,0.49523809523809526,0.3547999858856201
facilitate,teach,0.5333333333333333,0.35432249307632446
facilitate,content,0.5761904761904763,0.35422012209892273
facilitate,content,0.5761904761904763,0.35422012209892273
facilitate,government,0.3,0.3540184795856476
facilitate,provider,0.48333333333333334,0.35348355770111084
facilitate,emergency,0.4037037037037037,0.35265299677848816
facilitate,decision,0.5583333333333333,0.35128456354141235
facilitate,publish,0.32857142857142857,0.350637823343277
facilitate,study,0.0,0.35044634342193604
facilitate,study,0.0,0.35044634342193604
facilitate,study,0.0,0.35044634342193604
facilitate,experience,0.4666666666666666,0.3499417006969452
facilitate,representation,0.5523809523809524,0.34899088740348816
facilitate,authority,0.5314814814814816,0.34839919209480286
facilitate,difficulty,0.6222222222222222,0.3482855558395386
facilitate,intelligence,0.5722222222222223,0.34769606590270996
facilitate,association,0.6595959595959596,0.3459321856498718
facilitate,response,0.4083333333333334,0.3452584743499756
facilitate,major,0.43333333333333335,0.3447984457015991
facilitate,place,0.5222222222222221,0.3428972661495209
facilitate,place,0.5222222222222221,0.3428972661495209
facilitate,construction,0.49444444444444446,0.34278517961502075
facilitate,position,0.44722222222222224,0.3425004482269287
facilitate,treatment,0.5314814814814816,0.342277854681015
facilitate,treatment,0.5314814814814816,0.342277854681015
facilitate,perception,0.4222222222222222,0.34134575724601746
