CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
become,world,0.45555555555555555,0.576073944568634
become,desire,0.5555555555555555,0.547609269618988
become,reason,0.5555555555555555,0.5443454384803772
become,reason,0.5555555555555555,0.5443454384803772
become,life,0.47222222222222215,0.5396721959114075
become,fact,0.47222222222222215,0.5395632982254028
become,feel,0.47222222222222215,0.5390275716781616
become,society,0.5317460317460317,0.5351106524467468
become,struggle,0.4305555555555555,0.5221465826034546
become,opportunity,0.41919191919191917,0.5171061158180237
become,place,0.5777777777777778,0.5160712003707886
become,place,0.5777777777777778,0.5160712003707886
become,attention,0.4259259259259259,0.508040189743042
become,represent,0.5185185185185185,0.5065387487411499
become,serve,0.5777777777777778,0.5050258636474609
become,nation,0.4444444444444444,0.5046894550323486
become,own,0.0,0.50425785779953
become,success,0.5396825396825397,0.5016986131668091
become,success,0.5396825396825397,0.5016986131668091
become,to,0.5555555555555555,0.5011301040649414
become,like,0.47222222222222215,0.49974656105041504
become,thing,0.0,0.49796292185783386
become,help,0.47222222222222215,0.4969392716884613
become,time,0.4444444444444444,0.4940972924232483
become,time,0.4444444444444444,0.4940972924232483
become,belong,0.6666666666666666,0.49027472734451294
become,role,0.4444444444444444,0.4901725649833679
become,role,0.4444444444444444,0.4901725649833679
become,fear,0.47222222222222215,0.4883309006690979
become,result,0.4444444444444444,0.4879760444164276
become,result,0.4444444444444444,0.4879760444164276
become,cause,0.5777777777777778,0.48692455887794495
become,cause,0.5777777777777778,0.48692455887794495
become,cause,0.5777777777777778,0.48692455887794495
become,cause,0.5777777777777778,0.48692455887794495
become,chance,0.5555555555555555,0.4867640733718872
become,suffer,0.4444444444444444,0.4837852716445923
become,concern,0.6428571428571429,0.4812883138656616
become,idea,0.47222222222222215,0.4773883521556854
become,change,0.5555555555555555,0.4772956073284149
become,establish,0.4259259259259259,0.4742845296859741
become,ability,0.4365079365079365,0.4728511571884155
become,focus,0.41111111111111115,0.47037553787231445
become,focus,0.41111111111111115,0.47037553787231445
become,think,0.0,0.46915388107299805
become,person,0.5555555555555555,0.4685799479484558
become,experience,0.5111111111111111,0.4681265354156494
become,possess,0.5396825396825397,0.46681904792785645
become,individual,0.0,0.46551749110221863
become,situation,0.0,0.46222031116485596
become,end,0.5,0.46019309759140015
become,part,0.0,0.4594303071498871
become,country,0.5396825396825397,0.45741117000579834
become,country,0.5396825396825397,0.45741117000579834
become,organization,0.4166666666666667,0.4565414786338806
become,right,0.0,0.45631688833236694
become,provide,0.5396825396825397,0.4543229043483734
become,rest,0.47222222222222215,0.4535333812236786
become,mean,0.47222222222222215,0.45342615246772766
become,relationship,0.5,0.45253679156303406
become,decade,0.6666666666666666,0.45107126235961914
become,influence,0.4259259259259259,0.45012393593788147
become,promise,0.6428571428571429,0.4487006366252899
become,lack,0.47222222222222215,0.4461727738380432
become,majority,0.4305555555555555,0.4457521140575409
become,speak,0.45555555555555555,0.4435123801231384
become,human,0.45555555555555555,0.4433116912841797
become,responsibility,0.4920634920634921,0.4424264430999756
become,consequence,0.5934343434343434,0.4415948688983917
become,major,0.45555555555555555,0.4380345642566681
become,knowledge,0.5185185185185185,0.4370819330215454
become,knowledge,0.5185185185185185,0.4370819330215454
become,involve,0.5396825396825397,0.43694764375686646
become,purpose,0.5396825396825397,0.43352994322776794
become,reputation,0.4222222222222222,0.4308071732521057
become,belief,0.6666666666666666,0.42941537499427795
become,perceive,0.625,0.4283430874347687
become,public,0.4444444444444444,0.4278367757797241
become,force,0.5888888888888889,0.4253551959991455
become,term,0.611111111111111,0.4252970814704895
become,practice,0.5277777777777778,0.42512670159339905
become,affect,0.5555555555555555,0.42326414585113525
become,truth,0.0,0.42262503504753113
become,course,0.6666666666666666,0.4211515486240387
become,course,0.6666666666666666,0.4211515486240387
become,whole,0.5777777777777778,0.42044955492019653
become,money,0.41111111111111115,0.4196707010269165
become,institution,0.0,0.41822949051856995
become,interest,0.5277777777777778,0.4182209074497223
become,teach,0.5777777777777778,0.4173753559589386
become,market,0.4444444444444444,0.4164526164531708
become,effort,0.5555555555555555,0.4156346917152405
become,community,0.611111111111111,0.41562074422836304
become,face,0.4444444444444444,0.41518792510032654
become,process,0.5317460317460317,0.413473904132843
become,choice,0.6666666666666666,0.4129888117313385
become,manage,0.4444444444444444,0.41285717487335205
become,state,0.45555555555555555,0.41152310371398926
become,acquire,0.5396825396825397,0.41129812598228455
become,status,0.0,0.41071856021881104
become,status,0.0,0.41071856021881104
become,use,0.5,0.41020068526268005
become,environment,0.6767676767676768,0.4097866714000702
become,father,0.4444444444444444,0.40857991576194763
become,task,0.0,0.40599769353866577
become,manner,0.4444444444444444,0.40439867973327637
become,risk,0.0,0.4043012857437134
