CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
get,chance,0.0,0.6807740926742554
get,right,0.0,0.6744028329849243
get,think,0.0,0.6673281788825989
get,like,0.0,0.6636205315589905
get,feel,0.5277777777777778,0.6631243228912354
get,to,0.0,0.6527532339096069
get,thing,0.0,0.6447701454162598
get,help,0.5277777777777778,0.619100034236908
get,time,0.0,0.6181458234786987
get,time,0.0,0.6181458234786987
get,reason,0.5,0.6148820519447327
get,reason,0.5,0.6148820519447327
get,money,0.0,0.6083704233169556
get,mean,0.5277777777777778,0.5795835256576538
get,couple,0.0,0.5687059760093689
get,hear,0.5277777777777778,0.5672212839126587
get,own,0.0,0.5623596906661987
get,rest,0.7222222222222222,0.5584832429885864
get,order,0.0,0.5569843649864197
get,idea,0.5277777777777778,0.5550179481506348
get,receive,0.4920634920634921,0.5498226881027222
get,change,0.0,0.5486350059509277
get,end,0.0,0.5471150875091553
get,use,0.0,0.5424003005027771
get,point,0.0,0.5409517884254456
get,place,0.0,0.540534496307373
get,place,0.0,0.540534496307373
get,sell,0.5277777777777778,0.5382631421089172
get,opportunity,0.47474747474747475,0.5362550020217896
get,day,0.0,0.53481125831604
get,attention,0.46296296296296297,0.5244245529174805
get,whole,0.0,0.5231673121452332
get,fact,0.5277777777777778,0.5225422978401184
get,write,0.5111111111111111,0.5222588777542114
get,cause,0.0,0.5070482492446899
get,cause,0.0,0.5070482492446899
get,cause,0.0,0.5070482492446899
get,cause,0.0,0.5070482492446899
get,earn,0.5277777777777778,0.5045945048332214
get,earn,0.5277777777777778,0.5045945048332214
get,half,0.0,0.5029327273368835
get,carry,0.0,0.5022892355918884
get,read,0.5277777777777778,0.5012280344963074
get,read,0.5277777777777778,0.5012280344963074
get,job,0.0,0.49727270007133484
get,choice,0.0,0.49503523111343384
get,sign,0.0,0.4895510673522949
get,manage,0.0,0.4881877601146698
get,home,0.0,0.48600322008132935
get,purchase,0.0,0.4824994206428528
get,face,0.0,0.4824259877204895
get,promise,0.0,0.47868800163269043
get,person,0.5,0.477818101644516
get,cost,0.5277777777777778,0.4768579304218292
get,treat,0.5111111111111111,0.47669774293899536
get,friend,0.5,0.4757806956768036
get,step,0.5555555555555555,0.47525811195373535
get,return,0.6666666666666666,0.47495037317276
get,figure,0.5,0.4732302725315094
get,speak,0.5111111111111111,0.4718223810195923
get,desire,0.5,0.4710940420627594
get,provide,0.0,0.46937403082847595
get,course,0.0,0.46842527389526367
get,course,0.0,0.46842527389526367
get,attempt,0.48412698412698413,0.4672774374485016
get,set,0.7777777777777777,0.4665663540363312
get,amount,0.0,0.4653177261352539
get,found,0.0,0.4647209346294403
get,option,0.5,0.4621005952358246
get,plan,0.0,0.4589563310146332
get,situation,0.48148148148148145,0.4574955105781555
get,life,0.0,0.45653077960014343
get,complete,0.0,0.4559103548526764
get,ability,0.0,0.454903244972229
get,build,0.0,0.4537653625011444
get,play,0.0,0.4506829082965851
get,care,0.0,0.4488128125667572
get,acquire,0.0,0.44329512119293213
get,teach,0.5111111111111111,0.44243723154067993
get,doctor,0.5,0.44197559356689453
get,list,0.5277777777777778,0.43772220611572266
get,charge,0.0,0.4367285966873169
get,effort,0.5,0.43435347080230713
get,suffer,0.0,0.4341050088405609
get,drink,0.0,0.43326303362846375
get,ticket,0.5,0.4329633116722107
get,experience,0.4777777777777778,0.43251973390579224
get,struggle,0.4861111111111111,0.43244263529777527
get,focus,0.0,0.43030548095703125
get,focus,0.0,0.43030548095703125
get,interest,0.47222222222222215,0.4296180307865143
get,shop,0.0,0.42901888489723206
get,fear,0.5277777777777778,0.4283927381038666
get,apply,0.0,0.42786118388175964
get,lack,0.0,0.42559298872947693
get,girl,0.5277777777777778,0.4254882037639618
get,number,0.0,0.4251403212547302
get,head,0.5277777777777778,0.4242783188819885
get,generate,0.6388888888888888,0.42398470640182495
get,hour,0.0,0.42389100790023804
get,year,0.5277777777777778,0.4199591279029846
get,year,0.5277777777777778,0.4199591279029846
get,access,0.5,0.41943472623825073
get,from,0.0,0.4180823266506195
get,man,0.0,0.4180395007133484
get,part,0.5277777777777778,0.4172269403934479
get,suspect,0.0,0.41681885719299316
get,line,0.0,0.41557249426841736
get,house,0.0,0.41405653953552246
get,result,0.5,0.4118524193763733
get,result,0.5,0.4118524193763733
get,train,0.0,0.4118253290653229
get,truth,0.5111111111111111,0.41104480624198914
get,donate,0.5,0.40737712383270264
get,store,0.5111111111111111,0.40672215819358826
get,world,0.0,0.40556827187538147
get,information,0.0,0.4037861227989197
get,eye,0.0,0.4029042422771454
get,success,0.0,0.4006063640117645
get,success,0.0,0.4006063640117645
get,reward,0.5,0.4005546271800995
get,box,0.0,0.3991472125053406
get,instance,0.4861111111111111,0.3984566628932953
get,baby,0.0,0.3976600468158722
get,issue,0.0,0.3967191278934479
get,word,0.0,0.39619728922843933
get,attend,0.5,0.3950679302215576
get,case,0.0,0.39436110854148865
get,pain,0.0,0.39360731840133667
get,school,0.0,0.39292025566101074
get,school,0.0,0.39292025566101074
get,price,0.0,0.3928318917751312
get,price,0.0,0.3928318917751312
get,affect,0.5,0.3924160599708557
get,website,0.4920634920634921,0.3911513388156891
