CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
contribute,contribution,0.9708333333333333,0.7021273374557495
contribute,affect,0.5111111111111111,0.6003286838531494
contribute,help,0.0,0.5736780166625977
contribute,impact,0.5111111111111111,0.570425808429718
contribute,effort,0.48888888888888893,0.5620457530021667
contribute,provide,0.5738095238095239,0.5513103604316711
contribute,influence,0.5444444444444444,0.5448911190032959
contribute,generate,0.5499999999999999,0.5447118878364563
contribute,ability,0.32857142857142857,0.534569501876831
contribute,to,0.5666666666666667,0.5262652039527893
contribute,risk,0.5666666666666667,0.5258553624153137
contribute,concern,0.6571428571428571,0.5245993137359619
contribute,responsibility,0.6206349206349207,0.5155199766159058
contribute,cause,0.43333333333333335,0.5122676491737366
contribute,cause,0.43333333333333335,0.5122676491737366
contribute,cause,0.43333333333333335,0.5122676491737366
contribute,cause,0.43333333333333335,0.5122676491737366
contribute,manage,0.5111111111111111,0.5107172131538391
contribute,opportunity,0.604040404040404,0.5092000961303711
contribute,lack,0.45,0.5083447098731995
contribute,community,0.76,0.5073159337043762
contribute,establish,0.4333333333333333,0.5051535964012146
contribute,focus,0.5222222222222221,0.5046506524085999
contribute,focus,0.5222222222222221,0.5046506524085999
contribute,involve,0.46507936507936504,0.4999953806400299
contribute,interest,0.6416666666666667,0.49986544251441956
contribute,amount,0.6055555555555555,0.49461105465888977
contribute,change,0.6,0.4908435344696045
contribute,represent,0.4333333333333333,0.4904577434062958
contribute,environment,0.604040404040404,0.4902200996875763
contribute,donate,0.6888888888888888,0.48574098944664
contribute,attention,0.4481481481481482,0.4854438304901123
contribute,organization,0.5055555555555555,0.4781697988510132
contribute,evaluate,0.44722222222222224,0.4749634563922882
contribute,research,0.4083333333333334,0.4741296172142029
contribute,knowledge,0.4333333333333333,0.4713957607746124
contribute,knowledge,0.4333333333333333,0.4713957607746124
contribute,consequence,0.6515151515151515,0.47138646245002747
contribute,serve,0.43333333333333335,0.4707259237766266
contribute,result,0.48888888888888893,0.46889904141426086
contribute,result,0.48888888888888893,0.46889904141426086
contribute,chance,0.6,0.46745437383651733
contribute,funding,0.49523809523809526,0.4674367606639862
contribute,contributor,0.9829201101928375,0.46603626012802124
contribute,role,0.39999999999999997,0.46415457129478455
