CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
material,material,1.0,1.0
material,material,1.0,1.0
material,content,0.5119047619047619,0.5290743708610535
material,content,0.5119047619047619,0.5290743708610535
material,fabric,0.625,0.527446448802948
material,piece,0.44166666666666665,0.4898294508457184
material,product,0.4226190476190476,0.4877889156341553
material,product,0.4226190476190476,0.4877889156341553
material,contain,0.4900793650793651,0.4839540123939514
material,portion,0.4900793650793651,0.48089224100112915
material,manner,0.7777777777777778,0.47704747319221497
material,purpose,0.3452380952380952,0.47589465975761414
material,process,0.3452380952380952,0.4753045439720154
material,provide,0.4900793650793651,0.4725123345851898
material,component,0.49074074074074076,0.470797598361969
material,quantity,0.5833333333333334,0.4678614139556885
material,quantity,0.5833333333333334,0.4678614139556885
material,paper,0.6583333333333333,0.4552191495895386
material,construction,0.5416666666666666,0.4523794949054718
material,amount,0.5138888888888888,0.4430307447910309
material,film,0.4583333333333333,0.4388635456562042
material,source,0.3611111111111111,0.437778502702713
material,source,0.3611111111111111,0.437778502702713
material,subject,0.4226190476190476,0.43637245893478394
material,detail,0.7527777777777779,0.4303538501262665
material,information,0.43813131313131315,0.4301378130912781
material,impact,0.625,0.4211646318435669
material,knowledge,0.32407407407407407,0.4134214222431183
material,knowledge,0.32407407407407407,0.4134214222431183
material,use,0.4861111111111111,0.4099419116973877
material,result,0.5138888888888888,0.405963271856308
material,result,0.5138888888888888,0.405963271856308
material,distribution,0.4305555555555555,0.405784547328949
material,shape,0.5499999999999999,0.404560923576355
material,shape,0.5499999999999999,0.404560923576355
material,basis,0.5499999999999999,0.40327033400535583
material,document,0.4166666666666667,0.4021354615688324
material,method,0.5138888888888888,0.3988278806209564
material,medium,0.625,0.3962601125240326
material,individual,0.5583333333333333,0.3955267071723938
material,distribute,0.44722222222222224,0.3946289122104645
material,respect,0.4226190476190476,0.389628529548645
material,part,0.5972222222222222,0.38399186730384827
material,collection,0.5499999999999999,0.38043639063835144
material,object,0.3611111111111111,0.37768620252609253
material,equipment,0.49074074074074076,0.37606602907180786
material,cotton,0.4305555555555555,0.3750521242618561
material,depth,0.3833333333333333,0.3750017285346985
material,resource,0.5,0.37450456619262695
material,supply,0.4305555555555555,0.37425312399864197
material,length,0.3611111111111111,0.3727358281612396
material,fact,0.5833333333333334,0.3714750111103058
material,strength,0.47222222222222215,0.37076014280319214
material,article,0.7579365079365079,0.37075722217559814
material,protection,0.5499999999999999,0.3702208995819092
material,item,0.5972222222222222,0.3651435971260071
material,item,0.5972222222222222,0.3651435971260071
material,effect,0.3611111111111111,0.3649818003177643
material,ability,0.4900793650793651,0.36282649636268616
material,print,0.5472222222222222,0.36270320415496826
material,transfer,0.5,0.3603190779685974
material,complete,0.47222222222222215,0.35940247774124146
material,dimension,0.5694444444444444,0.3592374622821808
material,body,0.0,0.35755258798599243
material,influence,0.41203703703703703,0.35749396681785583
material,release,0.3452380952380952,0.35730651021003723
material,case,0.5833333333333334,0.35712873935699463
material,light,0.44166666666666665,0.3561031222343445
material,introduction,0.4305555555555555,0.35560715198516846
