CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
tract,disease,0.44761904761904764,0.48701974749565125
tract,symptom,0.44761904761904764,0.4059523642063141
tract,symptom,0.44761904761904764,0.4059523642063141
tract,artery,0.5888888888888889,0.402619332075119
tract,acre,0.48333333333333334,0.39962244033813477
tract,blood,0.0,0.3983526825904846
tract,parcel,0.5888888888888889,0.39812377095222473
tract,condition,0.5407407407407407,0.38847559690475464
tract,portion,0.5619047619047619,0.3746327757835388
tract,cause,0.4666666666666666,0.37365296483039856
tract,cause,0.4666666666666666,0.37365296483039856
tract,cause,0.4666666666666666,0.37365296483039856
tract,cause,0.4666666666666666,0.37365296483039856
tract,treatment,0.7985185185185185,0.36826062202453613
tract,treatment,0.7985185185185185,0.36826062202453613
tract,treat,0.8933333333333333,0.36722493171691895
tract,pain,0.48333333333333334,0.34277933835983276
tract,area,0.6333333333333333,0.33777812123298645
tract,area,0.6333333333333333,0.33777812123298645
tract,patient,0.565079365079365,0.32974523305892944
tract,colony,0.0,0.32939383387565613
tract,affect,0.7000000000000001,0.3292231559753418
tract,population,0.5333333333333333,0.32761144638061523
tract,population,0.5333333333333333,0.32761144638061523
tract,property,0.5499999999999999,0.32416999340057373
tract,contain,0.3952380952380952,0.32054877281188965
tract,residence,0.43703703703703706,0.3022761046886444
tract,activity,0.6833333333333332,0.30190134048461914
tract,loss,0.0,0.30033135414123535
tract,infant,0.5777777777777778,0.3002904951572418
tract,risk,0.48333333333333334,0.29816487431526184
tract,consequence,0.43030303030303035,0.29684650897979736
tract,plaque,0.45555555555555555,0.2963474690914154
tract,severity,0.5499999999999999,0.2960977852344513
tract,body,0.0,0.2954433858394623
tract,study,0.4666666666666666,0.29172924160957336
tract,study,0.4666666666666666,0.29172924160957336
tract,study,0.4666666666666666,0.29172924160957336
tract,human,0.4666666666666666,0.2842874228954315
tract,majority,0.5472222222222222,0.2839687466621399
tract,difficulty,0.5333333333333333,0.2788735032081604
tract,foot,0.48333333333333334,0.27838781476020813
tract,animal,0.45555555555555555,0.27735283970832825
tract,vaccine,0.5619047619047619,0.2761397659778595
tract,herb,0.48333333333333334,0.2755715847015381
tract,physician,0.43703703703703706,0.2745494246482849
tract,water,0.4666666666666666,0.27426862716674805
tract,damage,0.45555555555555555,0.2731596827507019
tract,doctor,0.5777777777777778,0.2710503041744232
tract,suffer,0.0,0.2688673138618469
tract,region,0.45555555555555555,0.2676906883716583
tract,plantation,0.5222222222222221,0.26664218306541443
tract,hospital,0.44166666666666665,0.2634994685649872
tract,result,0.5777777777777778,0.26195117831230164
tract,result,0.5777777777777778,0.26195117831230164
tract,eradication,0.7212121212121212,0.2610635459423065
tract,estate,0.7000000000000001,0.26085036993026733
tract,system,0.45555555555555555,0.2600124180316925
tract,frequency,0.43703703703703706,0.25694751739501953
tract,frequency,0.43703703703703706,0.25694751739501953
tract,origin,0.45555555555555555,0.255593478679657
tract,origin,0.45555555555555555,0.255593478679657
tract,injury,0.0,0.25447314977645874
tract,birth,0.6,0.2544620633125305
tract,congregation,0.6277777777777778,0.25355949997901917
tract,purpose,0.44761904761904764,0.2507043778896332
tract,county,0.45555555555555555,0.248919278383255
tract,river,0.4666666666666666,0.24527688324451447
tract,adulthood,0.5407407407407407,0.24328555166721344
tract,concern,0.44761904761904764,0.24299336969852448
tract,railroad,0.5499999999999999,0.2428484857082367
tract,road,0.6333333333333333,0.24124929308891296
tract,whole,0.0,0.2411997765302658
tract,involve,0.0,0.24106839299201965
tract,house,0.0,0.24089233577251434
tract,vessel,0.0,0.2405727654695511
tract,location,0.5472222222222222,0.23882633447647095
tract,location,0.5472222222222222,0.23882633447647095
tract,location,0.5472222222222222,0.23882633447647095
tract,fraction,0.7666666666666666,0.23747248947620392
tract,manner,0.45555555555555555,0.2363705337047577
tract,amount,0.5777777777777778,0.2359374314546585
tract,village,0.44761904761904764,0.2354012280702591
tract,marker,0.41111111111111115,0.23500287532806396
tract,household,0.0,0.23488683998584747
tract,effect,0.5777777777777778,0.23415569961071014
tract,donor,0.0,0.23248085379600525
tract,donor,0.0,0.23248085379600525
tract,evaluate,0.5499999999999999,0.23234407603740692
tract,material,0.5472222222222222,0.23097042739391327
tract,material,0.5472222222222222,0.23097042739391327
tract,possession,0.0,0.2305593639612198
tract,movement,0.44166666666666665,0.23044231534004211
tract,environment,0.43030303030303035,0.22945520281791687
tract,fruit,0.6,0.22938157618045807
tract,permit,0.5777777777777778,0.22917355597019196
tract,continent,0.37407407407407406,0.2283880114555359
tract,cemetery,0.5499999999999999,0.22791160643100739
tract,distribution,0.6166666666666667,0.22717255353927612
tract,acquire,0.5619047619047619,0.2264692187309265
tract,dog,0.0,0.22615616023540497
tract,missionary,0.0,0.22543804347515106
tract,aid,0.0,0.22516867518424988
tract,consult,0.44761904761904764,0.22456562519073486
tract,outcome,0.5619047619047619,0.22445984184741974
tract,outcome,0.5619047619047619,0.22445984184741974
tract,quantity,0.5499999999999999,0.224383145570755
tract,quantity,0.5499999999999999,0.224383145570755
tract,major,0.4666666666666666,0.22427882254123688
tract,undergo,0.0,0.2226570099592209
tract,association,0.6242424242424242,0.22226817905902863
tract,reproduce,0.43703703703703706,0.2220699042081833
tract,part,0.6722222222222222,0.22204720973968506
tract,plant,0.6,0.22171492874622345
tract,community,0.5407407407407407,0.22155986726284027
tract,establish,0.5407407407407407,0.2214108109474182
tract,branch,0.7000000000000001,0.22093477845191956
tract,resident,0.5499999999999999,0.22041793167591095
tract,sale,0.48333333333333334,0.2192363739013672
tract,minor,0.0,0.21833954751491547
tract,ingredient,0.43333333333333335,0.21823787689208984
tract,reproduction,0.6166666666666667,0.21794752776622772
tract,influence,0.0,0.21778999269008636
tract,term,0.6333333333333333,0.21683020889759064
tract,home,0.0,0.21645043790340424
tract,church,0.5777777777777778,0.2156503051519394
tract,food,0.0,0.21462470293045044
tract,eye,0.0,0.2145162671804428
tract,tree,0.6333333333333333,0.21173039078712463
tract,right,0.6,0.21110931038856506
tract,agent,0.4666666666666666,0.2109963744878769
tract,conversion,0.3666666666666667,0.20972463488578796
tract,basis,0.4666666666666666,0.2094278484582901
tract,ground,0.45555555555555555,0.20928321778774261
tract,construction,0.6277777777777778,0.2089286595582962
tract,plaintiff,0.5407407407407407,0.20878995954990387
tract,acquisition,0.6242424242424242,0.20859013497829437
tract,rest,0.6333333333333333,0.20857840776443481
tract,end,0.0,0.20811328291893005
tract,research,0.6583333333333333,0.20810870826244354
tract,person,0.45555555555555555,0.2073802649974823
tract,unit,0.48333333333333334,0.20661433041095734
tract,unit,0.48333333333333334,0.20661433041095734
tract,response,0.44166666666666665,0.20631606876850128
tract,horse,0.4666666666666666,0.20581719279289246
tract,pet,0.0,0.2039845585823059
tract,component,0.43703703703703706,0.2028871327638626
tract,half,0.48333333333333334,0.20273490250110626
tract,plan,0.48333333333333334,0.20267802476882935
tract,factor,0.7000000000000001,0.20228704810142517
tract,method,0.45555555555555555,0.20157234370708466
tract,country,0.44761904761904764,0.19970159232616425
tract,country,0.44761904761904764,0.19970159232616425
tract,interest,0.6583333333333333,0.19936895370483398
tract,found,0.0,0.19930526614189148
tract,manuscript,0.5333333333333333,0.19917137920856476
tract,occupant,0.5472222222222222,0.19883280992507935
tract,occupant,0.5472222222222222,0.19883280992507935
tract,purchase,0.5472222222222222,0.198823019862175
tract,viewpoint,0.0,0.19807466864585876
tract,neighbor,0.0,0.1979668289422989
tract,cabin,0.4666666666666666,0.1977284550666809
tract,situation,0.6444444444444445,0.19714640080928802
tract,salinity,0.5499999999999999,0.19697794318199158
tract,care,0.4666666666666666,0.19645719230175018
tract,duration,0.6583333333333333,0.19633392989635468
tract,duration,0.6583333333333333,0.19633392989635468
tract,point,0.4666666666666666,0.19632749259471893
tract,calorie,0.44761904761904764,0.1962217092514038
tract,to,0.5666666666666667,0.19516387581825256
tract,attack,0.6555555555555556,0.19422727823257446
tract,gospel,0.0,0.19398942589759827
tract,type,0.48333333333333334,0.1939779669046402
tract,type,0.48333333333333334,0.1939779669046402
tract,fact,0.7833333333333333,0.19374072551727295
tract,article,0.7071428571428572,0.19359025359153748
tract,trigger,0.5619047619047619,0.19344356656074524
tract,debtor,0.45555555555555555,0.19338828325271606
tract,carriage,0.5472222222222222,0.19076427817344666
tract,impact,0.7000000000000001,0.1905471235513687
tract,source,0.5777777777777778,0.1901993453502655
tract,source,0.5777777777777778,0.1901993453502655
tract,novel,0.0,0.1901373714208603
tract,document,0.5499999999999999,0.18995997309684753
tract,possess,0.0,0.18972650170326233
tract,desire,0.0,0.18921171128749847
tract,instance,0.6583333333333333,0.18829865753650665
tract,ocean,0.4666666666666666,0.18812090158462524
tract,complete,0.5499999999999999,0.18787546455860138
tract,cave,0.48333333333333334,0.18781769275665283
tract,state,0.7333333333333334,0.18766891956329346
tract,laborer,0.44761904761904764,0.18754343688488007
tract,smallpox,0.44166666666666665,0.18752677738666534
tract,speech,0.45555555555555555,0.18704037368297577
tract,resource,0.5499999999999999,0.18681290745735168
tract,practitioner,0.6722222222222222,0.18629460036754608
tract,lack,0.6333333333333333,0.18609602749347687
tract,institution,0.5272727272727272,0.1858873963356018
tract,age,0.0,0.18565301597118378
