CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
court,court,1.0,1.0
court,judge,0.4666666666666666,0.7218056917190552
court,judge,0.4666666666666666,0.7218056917190552
court,judge,0.4666666666666666,0.7218056917190552
court,jury,0.6333333333333333,0.6834619045257568
court,defendant,0.0,0.6750426292419434
court,defendant,0.0,0.6750426292419434
court,judgment,0.5499999999999999,0.633914053440094
court,counsel,0.6761904761904761,0.6320963501930237
court,attorney,0.5472222222222222,0.6320512294769287
court,courtroom,0.9259259259259258,0.6283324360847473
court,jurisdiction,0.6166666666666667,0.6226285696029663
court,plaintiff,0.43703703703703706,0.6183966398239136
court,decision,0.44166666666666665,0.594937801361084
court,case,0.48333333333333334,0.593187153339386
court,trial,0.0,0.5900027751922607
court,lawyer,0.45555555555555555,0.5811105966567993
court,lawyer,0.45555555555555555,0.5811105966567993
court,petition,0.44166666666666665,0.5707969069480896
court,courthouse,0.9166666666666667,0.5707166194915771
court,arrest,0.5777777777777778,0.5654621720314026
court,warrant,0.5619047619047619,0.5502987504005432
court,testimony,0.43703703703703706,0.5429853796958923
court,authority,0.5814814814814815,0.5414738059043884
court,witness,0.44761904761904764,0.5314374566078186
court,justice,0.5619047619047619,0.5276176929473877
court,prison,0.45555555555555555,0.5132468342781067
court,suit,0.6333333333333333,0.49525943398475647
court,inmate,0.45555555555555555,0.4897174835205078
court,state,0.4666666666666666,0.48467960953712463
court,public,0.45555555555555555,0.48098665475845337
court,county,0.8755555555555556,0.4760754108428955
court,offender,0.44166666666666665,0.46851474046707153
court,legislature,0.43030303030303035,0.467447966337204
court,possession,0.43333333333333335,0.4626593589782715
court,government,0.5333333333333333,0.45693618059158325
court,officer,0.44761904761904764,0.4544411301612854
court,charge,0.5777777777777778,0.4440935254096985
court,prisoner,0.3833333333333333,0.44103243947029114
court,behalf,0.0,0.4410049617290497
court,victim,0.5777777777777778,0.4365572929382324
court,victim,0.5777777777777778,0.4365572929382324
court,death,0.4666666666666666,0.43157005310058594
court,defend,0.0,0.430782675743103
court,office,0.45555555555555555,0.43075743317604065
court,argument,0.5472222222222222,0.42952004075050354
court,statement,0.43703703703703706,0.4292299747467041
court,juror,0.6,0.4277068078517914
court,permit,0.5777777777777778,0.42709511518478394
court,punishment,0.43333333333333335,0.4226481318473816
court,request,0.5619047619047619,0.4213782846927643
court,marriage,0.44166666666666665,0.4206027388572693
court,fact,0.48333333333333334,0.4185725450515747
court,conclusion,0.6333333333333333,0.4175807237625122
court,impose,0.45555555555555555,0.4163414239883423
court,offence,0.44761904761904764,0.4154990017414093
court,crime,0.4666666666666666,0.4149184823036194
court,crime,0.4666666666666666,0.4149184823036194
court,order,0.6,0.4099784791469574
court,employer,0.44166666666666665,0.40879330039024353
court,employer,0.44166666666666665,0.40879330039024353
court,residence,0.43703703703703706,0.40853747725486755
court,suspect,0.5619047619047619,0.40804487466812134
court,assault,0.5619047619047619,0.4073379635810852
court,debtor,0.41111111111111115,0.40292829275131226
court,controversy,0.6378787878787878,0.4011407494544983
court,action,0.5777777777777778,0.40071824193000793
court,reason,0.0,0.3994442820549011
court,reason,0.0,0.3994442820549011
court,creditor,0.6583333333333333,0.3975222110748291
court,child,0.4666666666666666,0.3957289159297943
court,election,0.5499999999999999,0.3954605460166931
court,city,0.48333333333333334,0.3940331041812897
court,city,0.48333333333333334,0.3940331041812897
court,situation,0.37407407407407406,0.39319631457328796
court,majority,0.6583333333333333,0.3915235102176666
court,establish,0.43703703703703706,0.3910646140575409
court,person,0.45555555555555555,0.38845500349998474
court,protest,0.565079365079365,0.38769885897636414
court,employee,0.44166666666666665,0.38701942563056946
court,discrimination,0.6047619047619047,0.38591185212135315
court,department,0.5333333333333333,0.38571715354919434
court,father,0.41111111111111115,0.3823520243167877
court,favor,0.4666666666666666,0.3822755515575409
court,official,0.44166666666666665,0.380908727645874
court,governor,0.5499999999999999,0.3795938193798065
court,property,0.5472222222222222,0.3787654936313629
court,injury,0.5777777777777778,0.37571579217910767
court,capital,0.5619047619047619,0.37191659212112427
court,basis,0.0,0.37148410081863403
court,guard,0.6,0.367575466632843
court,report,0.7000000000000001,0.36645418405532837
court,practice,0.5472222222222222,0.3652116358280182
court,party,0.6,0.3644236922264099
court,party,0.6,0.3644236922264099
court,school,0.5777777777777778,0.3641725778579712
court,school,0.5777777777777778,0.3641725778579712
court,employment,0.43333333333333335,0.3631442189216614
court,contract,0.6833333333333332,0.3627479672431946
court,meeting,0.44761904761904764,0.36253076791763306
court,hospital,0.5499999999999999,0.3616338074207306
court,responsibility,0.34761904761904766,0.3601447343826294
court,house,0.6,0.36008498072624207
court,manner,0.45555555555555555,0.3592850863933563
court,place,0.0,0.35909396409988403
court,place,0.0,0.35909396409988403
court,bill,0.0,0.3589898943901062
court,attempt,0.44761904761904764,0.3566012382507324
court,circumstance,0.6277777777777778,0.3555704355239868
court,wife,0.0,0.3553139269351959
court,issue,0.4666666666666666,0.3553115427494049
court,force,0.6,0.3535597324371338
court,king,0.0,0.3523726463317871
court,respect,0.44761904761904764,0.35225075483322144
court,bank,0.0,0.35034871101379395
court,right,0.4666666666666666,0.3486987054347992
court,record,0.7000000000000001,0.3483777940273285
court,mother,0.5888888888888889,0.3483660817146301
court,church,0.7300000000000001,0.3480270206928253
court,preside,0.44761904761904764,0.34788742661476135
court,subject,0.5619047619047619,0.34774067997932434
court,university,0.6333333333333333,0.34655192494392395
court,permission,0.43333333333333335,0.3459348678588867
court,individual,0.0,0.34503933787345886
court,purpose,0.5619047619047619,0.34472477436065674
court,town,0.48333333333333334,0.34425729513168335
court,time,0.0,0.3441982865333557
court,time,0.0,0.3441982865333557
court,country,0.8866666666666667,0.3441421091556549
court,country,0.8866666666666667,0.3441421091556549
court,duty,0.48333333333333334,0.3439156413078308
court,duty,0.48333333333333334,0.3439156413078308
court,woman,0.4666666666666666,0.343452125787735
court,institution,0.3606060606060606,0.3433336913585663
court,diocese,0.44761904761904764,0.34277474880218506
court,diocese,0.44761904761904764,0.34277474880218506
court,bishop,0.0,0.3414096534252167
court,point,0.6,0.34011176228523254
court,concern,0.6761904761904761,0.34006282687187195
court,result,0.5777777777777778,0.3398638665676117
court,result,0.5777777777777778,0.3398638665676117
court,day,0.0,0.33565276861190796
court,battle,0.45555555555555555,0.33496275544166565
court,found,0.6,0.3336750268936157
court,spouse,0.5777777777777778,0.3322814404964447
court,perpetrator,0.5272727272727272,0.33171147108078003
court,instance,0.44166666666666665,0.33124613761901855
court,serve,0.4666666666666666,0.33122628927230835
court,set,0.0,0.3310801684856415
court,accuse,0.5777777777777778,0.33039283752441406
court,speech,0.0,0.3300388753414154
court,deceased,0.44166666666666665,0.32953545451164246
court,deceased,0.44166666666666665,0.32953545451164246
court,violence,0.44166666666666665,0.3293130397796631
court,voter,0.6,0.3289757966995239
court,voter,0.6,0.3289757966995239
court,man,0.0,0.32832783460617065
court,interest,0.3833333333333333,0.32749831676483154
court,estate,0.45555555555555555,0.32680997252464294
court,outcome,0.6761904761904761,0.3257155418395996
court,outcome,0.6761904761904761,0.3257155418395996
court,association,0.5131313131313131,0.32538044452667236
court,lack,0.0,0.3248542547225952
court,family,0.0,0.3245370090007782
court,document,0.6833333333333332,0.32348135113716125
court,assistance,0.43333333333333335,0.3223937153816223
court,contractor,0.65,0.32218700647354126
court,owner,0.6,0.3205398917198181
court,owner,0.6,0.3205398917198181
court,to,0.5666666666666667,0.3198869824409485
court,attend,0.45555555555555555,0.31972214579582214
court,own,0.5111111111111111,0.3195628225803375
court,ground,0.5888888888888889,0.31870758533477783
court,freedom,0.44761904761904764,0.31747499108314514
court,liberty,0.5619047619047619,0.31721365451812744
court,parent,0.5777777777777778,0.3167613744735718
court,parent,0.5777777777777778,0.3167613744735718
court,rest,0.48333333333333334,0.3164457082748413
court,grave,0.0,0.31628847122192383
court,fugitive,0.5499999999999999,0.3161810040473938
court,attention,0.43703703703703706,0.31588566303253174
court,priest,0.5777777777777778,0.3156353831291199
court,newspaper,0.0,0.3154912292957306
court,doctor,0.6555555555555556,0.3150466978549957
court,plan,0.0,0.31299060583114624
court,fate,0.0,0.31289318203926086
court,worker,0.5777777777777778,0.31239786744117737
court,cause,0.6,0.31233105063438416
court,cause,0.6,0.31233105063438416
court,cause,0.6,0.31233105063438416
court,cause,0.6,0.31233105063438416
court,physician,0.0,0.3121837079524994
court,pension,0.0,0.3112392723560333
court,face,0.0,0.31103190779685974
court,nation,0.45555555555555555,0.30992913246154785
court,president,0.43703703703703706,0.30956077575683594
court,home,0.48333333333333334,0.3095313310623169
court,date,0.0,0.3085785210132599
court,ownership,0.5407407407407407,0.30795738101005554
court,vote,0.48333333333333334,0.306993305683136
court,construction,0.7824074074074074,0.3067396879196167
court,consequence,0.6242424242424242,0.30646201968193054
court,occasion,0.3833333333333333,0.30637937784194946
court,resident,0.5499999999999999,0.3061107099056244
court,apply,0.0,0.305232971906662
court,camp,0.48333333333333334,0.30422618985176086
court,hear,0.48333333333333334,0.3036458492279053
court,society,0.565079365079365,0.30271971225738525
court,step,0.0,0.2997763156890869
court,room,0.48333333333333334,0.2993532419204712
court,represent,0.43703703703703706,0.2984744608402252
court,protection,0.5222222222222221,0.29816967248916626
court,speak,0.0,0.2980247735977173
court,influence,0.43703703703703706,0.29758700728416443
court,principle,0.43703703703703706,0.2961675226688385
court,truth,0.6,0.29597586393356323
court,student,0.5619047619047619,0.2949078381061554
court,street,0.5777777777777778,0.29484936594963074
court,escape,0.45555555555555555,0.29456987977027893
court,attack,0.45555555555555555,0.2943398058414459
court,prince,0.45555555555555555,0.2941185534000397
court,widow,0.0,0.29407134652137756
court,funeral,0.5619047619047619,0.294058620929718
court,return,0.5888888888888889,0.29368138313293457
court,company,0.5619047619047619,0.29366686940193176
court,whole,0.4666666666666666,0.29299893975257874
court,provide,0.3952380952380952,0.2927084267139435
court,consult,0.8323809523809523,0.29257503151893616
court,representation,0.5142857142857143,0.29247358441352844
court,money,0.4666666666666666,0.2918824851512909
court,period,0.45555555555555555,0.291515976190567
court,period,0.45555555555555555,0.291515976190567
court,position,0.5499999999999999,0.2914966940879822
court,debt,0.48333333333333334,0.2902931869029999
court,course,0.8933333333333334,0.28984183073043823
court,course,0.8933333333333334,0.28984183073043823
court,opportunity,0.6378787878787878,0.2895255386829376
court,deadline,0.0,0.289421021938324
court,address,0.44761904761904764,0.2892015278339386
court,address,0.44761904761904764,0.2892015278339386
court,baseball,0.0,0.2888309955596924
court,war,0.5111111111111111,0.2886701226234436
court,beneficiary,0.0,0.2884760797023773
court,process,0.3952380952380952,0.28744015097618103
court,instruction,0.5131313131313131,0.28693991899490356
court,affect,0.45555555555555555,0.2868230938911438
court,end,0.0,0.2868140637874603
court,independence,0.0,0.28558650612831116
court,involve,0.44761904761904764,0.2855398952960968
court,teacher,0.0,0.28469133377075195
court,hire,0.48333333333333334,0.28415676951408386
court,half,0.0,0.2827926576137543
court,struggle,0.5472222222222222,0.28275254368782043
court,brother,0.565079365079365,0.28272056579589844
court,belief,0.0,0.28262919187545776
court,effort,0.7000000000000001,0.2816217243671417
court,village,0.0,0.28041866421699524
court,transfer,0.44166666666666665,0.2802686393260956
court,minor,0.4666666666666666,0.28001514077186584
court,chance,0.45555555555555555,0.27980461716651917
court,memorial,0.5499999999999999,0.27900230884552
court,community,0.7985185185185185,0.2787116765975952
court,restaurant,0.5222222222222221,0.27857139706611633
court,amount,0.7000000000000001,0.27855148911476135
court,fire,0.48333333333333334,0.2782612144947052
court,citation,0.5499999999999999,0.2782503068447113
court,part,0.6333333333333333,0.2778102457523346
court,treatment,0.5407407407407407,0.2775016725063324
court,treatment,0.5407407407407407,0.2775016725063324
court,care,0.6333333333333333,0.27716752886772156
court,activist,0.5499999999999999,0.2770213484764099
court,fund,0.48333333333333334,0.276769757270813
court,account,0.7904761904761904,0.2767616808414459
court,access,0.45555555555555555,0.2763621509075165
court,queen,0.4666666666666666,0.27542245388031006
court,news,0.0,0.27521562576293945
court,aid,0.0,0.2750292122364044
court,context,0.6761904761904761,0.2743905186653137
court,service,0.44761904761904764,0.2741376459598541
court,term,0.48333333333333334,0.27380919456481934
court,boy,0.5111111111111111,0.2734249234199524
court,road,0.48333333333333334,0.2733438313007355
court,castle,0.5777777777777778,0.273298054933548
court,award,0.4666666666666666,0.2729259729385376
